grid,velocity,T,D,X_N2,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_H2O2,X_HO2,X_NO,X_N2O,X_N,X_NH,X_NNH,X_NH2
0.00261576971,0.235924744,1364.31967,1.81430862,0.427122012,0.343723738,4.82170238e-06,3.26213262e-10,7.21542186e-13,0.229149357,6.63275101e-08,3.38257515e-13,2.06292978e-12,4.88379798e-09,1.09160403e-12,8.32989474e-15,2.66204423e-13,2.91404483e-11,2.27107523e-10
0.00262828536,0.235924795,1364.31998,1.81430823,0.427122019,0.343723764,4.78557153e-06,3.20389154e-10,7.10755489e-13,0.229149361,6.58305767e-08,3.33223175e-13,2.0220226e-12,4.88379815e-09,1.08084279e-12,8.27084081e-15,2.64243399e-13,2.89232465e-11,2.2711921e-10
0.002640801,0.235924844,1364.32029,1.81430785,0.427122025,0.34372379,4.74990895e-06,3.14707637e-10,7.00187756e-13,0.229149364,6.53400823e-08,3.2828124e-13,1.98216911e-12,4.88379817e-09,1.07024973e-12,8.20161322e-15,2.62301031e-13,2.87088406e-11,2.27130787e-10
0.00265331665,0.235924893,1364.32059,1.81430747,0.427122032,0.343723815,4.71470626e-06,3.09164266e-10,6.89835746e-13,0.229149368,6.48559119e-08,3.23437252e-13,1.94326966e-12,4.88379795e-09,1.05972296e-12,8.11765742e-15,2.60388695e-13,2.84971871e-11,2.27141961e-10
0.00266583229,0.235924942,1364.32089,1.8143071,0.427122038,0.34372384,4.6799553e-06,3.03754517e-10,6.79681813e-13,0.229149372,6.43779533e-08,3.18457103e-13,1.9049668e-12,4.88379715e-09,1.04891815e-12,7.75152722e-15,2.58388403e-13,2.82882046e-11,2.27152118e-10
0.00267834793,0.235924989,1364.32119,1.81430673,0.427122044,0.343723865,4.64564809e-06,2.98475612e-10,6.69748474e-13,0.229149376,6.39060968e-08,3.1397548e-13,1.86833399e-12,4.88379698e-09,1.03902838e-12,7.88445437e-15,2.56600067e-13,2.80819212e-11,2.27163791e-10
0.00269086358,0.235925036,1364.32148,1.81430637,0.427122051,0.343723889,4.61177683e-06,2.93322442e-10,6.60003529e-13,0.22914938,6.34402348e-08,3.09361521e-13,1.83225544e-12,4.88379626e-09,1.02888515e-12,7.74240815e-15,2.54727623e-13,2.78782169e-11,2.2717448e-10
0.00270337922,0.235925083,1364.32177,1.81430602,0.427122057,0.343723913,4.57833387e-06,2.88291447e-10,6.50448779e-13,0.229149383,6.29802627e-08,3.04741082e-13,1.79688125e-12,4.88379517e-09,1.01866206e-12,7.47700437e-15,2.52836564e-13,2.76770644e-11,2.27184558e-10
0.00271589487,0.235925128,1364.32205,1.81430566,0.427122063,0.343723937,4.54531176e-06,2.83379719e-10,6.41092631e-13,0.229149387,6.25260777e-08,3.0044507e-13,1.76280003e-12,4.88379441e-09,1.00903204e-12,7.5041516e-15,2.51077989e-13,2.74784556e-11,2.27195496e-10
0.00272841051,0.235925173,1364.32233,1.81430532,0.427122069,0.34372396,4.51270319e-06,2.7858304e-10,6.31912497e-13,0.22914939,6.20775796e-08,2.96071974e-13,1.72932811e-12,4.88379326e-09,9.99295754e-13,7.33890539e-15,2.49260814e-13,2.72822985e-11,2.27205834e-10
0.00274092616,0.235925218,1364.32261,1.81430498,0.427122075,0.343723984,4.48050104e-06,2.73898461e-10,6.22916978e-13,0.229149394,6.16346702e-08,2.9188673e-13,1.69683615e-12,4.88379214e-09,9.89857335e-13,7.29786388e-15,2.47516869e-13,2.7088586e-11,2.27216376e-10
0.0027534418,0.235925262,1364.32288,1.81430464,0.427122081,0.343724007,4.44869832e-06,2.69322418e-10,6.14094515e-13,0.229149397,6.11972535e-08,2.87729618e-13,1.665026e-12,4.88379076e-09,9.80417384e-13,7.18786647e-15,2.45770027e-13,2.68972572e-11,2.27226489e-10
0.00276595745,0.235925305,1364.32315,1.81430431,0.427122086,0.343724029,4.4172882e-06,2.64851748e-10,6.05439525e-13,0.229149401,6.07652357e-08,2.83571867e-13,1.63384642e-12,4.88378909e-09,9.70947426e-13,6.98000457e-15,2.44006857e-13,2.6708268e-11,2.27236158e-10
0.00277847309,0.235925348,1364.32342,1.81430398,0.427122092,0.343724051,4.38626401e-06,2.60483913e-10,5.96957131e-13,0.229149404,6.03385249e-08,2.79643364e-13,1.60370231e-12,4.88378762e-09,9.61914877e-13,6.96329681e-15,2.42332841e-13,2.6521604e-11,2.27246409e-10
0.00279098874,0.23592539,1364.32368,1.81430365,0.427122098,0.343724073,4.3556192e-06,2.56215632e-10,5.88637141e-13,0.229149408,5.99170313e-08,2.75780437e-13,1.57426425e-12,4.88378599e-09,9.52987226e-13,6.93216766e-15,2.40674679e-13,2.63372094e-11,2.27256499e-10
0.00280350438,0.235925431,1364.32394,1.81430333,0.427122103,0.343724095,4.32534738e-06,2.52043745e-10,5.80469338e-13,0.229149411,5.95006669e-08,2.71818694e-13,1.54521551e-12,4.88378391e-09,9.43841523e-13,6.68484448e-15,2.38958852e-13,2.61550288e-11,2.27265757e-10
0.00281602003,0.235925472,1364.32419,1.81430302,0.427122109,0.343724117,4.29544229e-06,2.47966161e-10,5.72460196e-13,0.229149414,5.90893456e-08,2.68039505e-13,1.51709212e-12,4.88378198e-09,9.35086329e-13,6.58279514e-15,2.37310204e-13,2.59750533e-11,2.27275558e-10
0.00282853567,0.235925513,1364.32444,1.81430271,0.427122114,0.343724138,4.26589781e-06,2.43980389e-10,5.64611139e-13,0.229149418,5.86829834e-08,2.64544975e-13,1.49002388e-12,4.88378037e-09,9.26876414e-13,6.74614451e-15,2.35779071e-13,2.57972603e-11,2.27286161e-10
0.00284105131,0.235925553,1364.32469,1.8143024,0.42712212,0.343724159,4.23670793e-06,2.40082716e-10,5.56896674e-13,0.229149421,5.82814976e-08,2.60791945e-13,1.46298451e-12,4.88377795e-09,9.18107855e-13,6.49922057e-15,2.34116915e-13,2.56215541e-11,2.27295166e-10
0.00285356696,0.235925592,1364.32494,1.8143021,0.427122125,0.34372418,4.2078668e-06,2.36271413e-10,5.49329843e-13,0.229149424,5.78848077e-08,2.57158525e-13,1.43661449e-12,4.88377546e-09,9.09479619e-13,6.30990588e-15,2.32502847e-13,2.54479447e-11,2.27304109e-10
0.0028660826,0.235925631,1364.32518,1.8143018,0.427122131,0.3437242,4.17936866e-06,2.32544398e-10,5.41907757e-13,0.229149427,5.74928346e-08,2.53714649e-13,1.41113236e-12,4.88377318e-09,9.01276924e-13,6.28429955e-15,2.30959176e-13,2.52763999e-11,2.27313702e-10
0.00287859825,0.23592567,1364.32542,1.8143015,0.427122136,0.34372422,4.15120789e-06,2.28899116e-10,5.34623141e-13,0.22914943,5.71055009e-08,2.50344684e-13,1.38630373e-12,4.88377087e-09,8.9326764e-13,6.27654657e-15,2.29435675e-13,2.51068749e-11,2.27323415e-10
0.00289111389,0.235925708,1364.32566,1.81430121,0.427122141,0.34372424,4.12337898e-06,2.25333085e-10,5.27471124e-13,0.229149433,5.6722731e-08,2.4697608e-13,1.36191877e-12,4.88376832e-09,8.85221632e-13,6.18829211e-15,2.27904468e-13,2.49393324e-11,2.27332693e-10
0.00290362954,0.235925745,1364.32589,1.81430092,0.427122146,0.34372426,4.09587654e-06,2.21844155e-10,5.20448095e-13,0.229149436,5.63444507e-08,2.43615433e-13,1.33798085e-12,4.88376552e-09,8.77149459e-13,6.03375876e-15,2.26365713e-13,2.47737388e-11,2.27341581e-10
0.00291614518,0.235925782,1364.32612,1.81430064,0.427122151,0.34372428,4.06869527e-06,2.18430611e-10,5.13560157e-13,0.229149439,5.59705873e-08,2.40460425e-13,1.31481291e-12,4.88376286e-09,8.69411018e-13,6.05445277e-15,2.24914507e-13,2.46100876e-11,2.27350839e-10
0.00292866083,0.235925819,1364.32635,1.81430036,0.427122156,0.343724299,4.04183002e-06,2.15089815e-10,5.0678798e-13,0.229149442,5.56010697e-08,2.37156259e-13,1.29183472e-12,4.88375973e-09,8.61413089e-13,5.82541755e-15,2.23380128e-13,2.44483034e-11,2.27359271e-10
0.00294117647,0.235925855,1364.32657,1.81430008,0.427122161,0.343724318,4.01527571e-06,2.118206e-10,5.00148102e-13,0.229149445,5.52358282e-08,2.34124385e-13,1.26974154e-12,4.88375691e-09,8.53912067e-13,5.859355e-15,2.21965555e-13,2.42884086e-11,2.27368467e-10
0.00295369212,0.23592589,1364.32679,1.8142998,0.427122166,0.343724337,3.98902737e-06,2.08620451e-10,4.93621129e-13,0.229149448,5.48747945e-08,2.31016122e-13,1.2479569e-12,4.88375379e-09,8.46316153e-13,5.73829222e-15,2.20500653e-13,2.41303288e-11,2.27377206e-10
0.00296620776,0.235925926,1364.32701,1.81429953,0.427122171,0.343724355,3.96308014e-06,2.05487896e-10,4.872173e-13,0.229149451,5.45179018e-08,2.28075855e-13,1.22681588e-12,4.88375075e-09,8.38979615e-13,5.74876224e-15,2.19110092e-13,2.39740697e-11,2.27386168e-10
0.0029787234,0.23592596,1364.32723,1.81429927,0.427122176,0.343724374,3.93742925e-06,2.02420634e-10,4.80919299e-13,0.229149454,5.41650845e-08,2.24999849e-13,1.20582646e-12,4.88374727e-09,8.3139719e-13,5.52990425e-15,2.17645037e-13,2.38195633e-11,2.27394343e-10
0.00299123905,0.235925995,1364.32744,1.814299,0.42712218,0.343724392,3.91207004e-06,1.99417678e-10,4.74741511e-13,0.229149457,5.38162783e-08,2.22167931e-13,1.18563423e-12,4.88374406e-09,8.24271295e-13,5.54758781e-15,2.16286157e-13,2.36668277e-11,2.27403227e-10
0.00300375469,0.235926029,1364.32765,1.81429874,0.427122185,0.34372441,3.88699792e-06,1.96476894e-10,4.68670006e-13,0.22914946,5.34714205e-08,2.19329046e-13,1.16580873e-12,4.88374069e-09,8.17160745e-13,5.49761815e-15,2.14912973e-13,2.35158048e-11,2.27411884e-10
0.00301627034,0.235926062,1364.32786,1.81429848,0.42712219,0.343724428,3.86220842e-06,1.93596631e-10,4.62704197e-13,0.229149462,5.31304492e-08,2.16496015e-13,1.14631829e-12,4.88373713e-09,8.1003224e-13,5.38944397e-15,2.13537107e-13,2.33664725e-11,2.27420217e-10
0.00302878598,0.235926095,1364.32807,1.81429823,0.427122194,0.343724445,3.83769713e-06,1.90775475e-10,4.56844291e-13,0.229149465,5.2793304e-08,2.13734306e-13,1.12728485e-12,4.88373351e-09,8.03030129e-13,5.30755336e-15,2.12188338e-13,2.32188116e-11,2.2742856e-10
0.00304130163,0.235926128,1364.32827,1.81429798,0.427122199,0.343724462,3.81345974e-06,1.88011875e-10,4.5108411e-13,0.229149468,5.24599258e-08,2.10986028e-13,1.10865753e-12,4.88372982e-09,7.96121747e-13,5.19341896e-15,2.10833873e-13,2.30727861e-11,2.27436902e-10
0.00305381727,0.23592616,1364.32847,1.81429773,0.427122203,0.34372448,3.78949203e-06,1.85304714e-10,4.45431626e-13,0.22914947,5.21302563e-08,2.08469484e-13,1.09076406e-12,4.8837264e-09,7.89654707e-13,5.30858026e-15,2.09579272e-13,2.29283986e-11,2.27445917e-10
0.00306633292,0.235926192,1364.32867,1.81429749,0.427122208,0.343724497,3.76578986e-06,1.82651791e-10,4.39871335e-13,0.229149473,5.18042387e-08,2.05843924e-13,1.07293003e-12,4.88372252e-09,7.82899009e-13,5.22450532e-15,2.08270212e-13,2.27855877e-11,2.27453979e-10
0.00307884856,0.235926223,1364.32887,1.81429724,0.427122212,0.343724513,3.74234917e-06,1.8005175e-10,4.34401234e-13,0.229149476,5.1481817e-08,2.03114159e-13,1.05516497e-12,4.88371821e-09,7.75870149e-13,4.95206608e-15,2.06909174e-13,2.26443298e-11,2.27461182e-10
0.00309136421,0.235926254,1364.32906,1.814297,0.427122216,0.34372453,3.71916597e-06,1.77504123e-10,4.29034047e-13,0.229149478,5.11629366e-08,2.00662758e-13,1.03821427e-12,4.8837143e-09,7.69397908e-13,4.97494862e-15,2.05668613e-13,2.25046414e-11,2.27469382e-10
0.00310387985,0.235926285,1364.32925,1.81429677,0.427122221,0.343724546,3.69623636e-06,1.75007167e-10,4.23757298e-13,0.229149481,5.08475437e-08,1.98243916e-13,1.02165779e-12,4.88371036e-09,7.63060611e-13,4.991992e-15,2.04433469e-13,2.2366471e-11,2.27477678e-10
0.00311639549,0.235926316,1364.32944,1.81429653,0.427122225,0.343724563,3.67355651e-06,1.72559321e-10,4.18565512e-13,0.229149483,5.05355857e-08,1.95743514e-13,1.00523211e-12,4.88370612e-09,7.56574603e-13,4.85514125e-15,2.03156421e-13,2.22297856e-11,2.27485424e-10
0.00312891114,0.235926346,1364.32963,1.8142963,0.427122229,0.343724579,3.65112266e-06,1.70159753e-10,4.13465478e-13,0.229149486,5.0227011e-08,1.93369257e-13,9.89289071e-13,4.88370196e-09,7.50317578e-13,4.82142867e-15,2.01933942e-13,2.20945869e-11,2.27493427e-10
0.00314142678,0.235926375,1364.32982,1.81429607,0.427122233,0.343724594,3.62893113e-06,1.67807107e-10,4.08449753e-13,0.229149488,4.99217688e-08,1.91015256e-13,9.73668272e-13,4.88369772e-09,7.44130403e-13,4.7686544e-15,2.00712008e-13,2.19608376e-11,2.27501371e-10
0.00315394243,0.235926405,1364.33,1.81429585,0.427122237,0.34372461,3.60697831e-06,1.65500292e-10,4.03520663e-13,0.229149491,4.96198095e-08,1.88751041e-13,9.58437096e-13,4.88369347e-09,7.38080419e-13,4.7748736e-15,1.99527966e-13,2.18285274e-11,2.2750935e-10
0.00316645807,0.235926434,1364.33018,1.81429563,0.427122241,0.343724626,3.58526064e-06,1.63237883e-10,3.98670514e-13,0.229149493,4.93210844e-08,1.86429573e-13,9.43316124e-13,4.88368891e-09,7.31873234e-13,4.65798832e-15,1.98314665e-13,2.16976189e-11,2.27516735e-10
0.00317897372,0.235926462,1364.33036,1.81429541,0.427122245,0.343724641,3.56377466e-06,1.61018976e-10,3.93899058e-13,0.229149495,4.90255455e-08,1.84107307e-13,9.28447199e-13,4.88368422e-09,7.25677617e-13,4.49709606e-15,1.97094987e-13,2.15680956e-11,2.27523961e-10
0.00319148936,0.235926491,1364.33054,1.81429519,0.427122249,0.343724656,3.54251694e-06,1.58843011e-10,3.892147e-13,0.229149498,4.8733146e-08,1.82019198e-13,9.14258834e-13,4.88367989e-09,7.1996833e-13,4.58265868e-15,1.95978732e-13,2.14399644e-11,2.27532047e-10
0.00320400501,0.235926519,1364.33071,1.81429497,0.427122253,0.343724671,3.52148415e-06,1.56708268e-10,3.84599789e-13,0.2291495,4.84438398e-08,1.7980229e-13,9.00118183e-13,4.88367523e-09,7.14080889e-13,4.47244466e-15,1.94794178e-13,2.13131618e-11,2.27539578e-10
0.00321652065,0.235926546,1364.33088,1.81429476,0.427122257,0.343724686,3.50067298e-06,1.54614177e-10,3.80066191e-13,0.229149503,4.81575817e-08,1.77735015e-13,8.86432855e-13,4.88367068e-09,7.08432309e-13,4.49805812e-15,1.93678052e-13,2.11877048e-11,2.27547369e-10
0.0032290363,0.235926574,1364.33105,1.81429455,0.427122261,0.343724701,3.48008022e-06,1.52559391e-10,3.75603484e-13,0.229149505,4.78743274e-08,1.75628192e-13,8.72863106e-13,4.88366587e-09,7.02661266e-13,4.42996997e-15,1.92538655e-13,2.106355e-11,2.2755465e-10
0.00324155194,0.235926601,1364.33122,1.81429434,0.427122265,0.343724715,3.4597027e-06,1.50543056e-10,3.71214008e-13,0.229149507,4.75940332e-08,1.73538688e-13,8.59479689e-13,4.88366088e-09,6.96845469e-13,4.33321997e-15,1.91408498e-13,2.09406887e-11,2.27561586e-10
0.00325406758,0.235926628,1364.33139,1.81429413,0.427122269,0.34372473,3.43953731e-06,1.4856426e-10,3.66889706e-13,0.229149509,4.73166566e-08,1.71382648e-13,8.46242598e-13,4.88365571e-09,6.90974122e-13,4.12652201e-15,1.90236511e-13,2.08190852e-11,2.27568292e-10
0.00326658323,0.235926654,1364.33155,1.81429393,0.427122272,0.343724744,3.41958101e-06,1.46623024e-10,3.62653218e-13,0.229149512,4.70421556e-08,1.6966317e-13,8.33967885e-13,4.88365124e-09,6.85922519e-13,4.41161069e-15,1.89267971e-13,2.06987861e-11,2.27576543e-10
0.00327909887,0.23592668,1364.33172,1.81429373,0.427122276,0.343724758,3.39983079e-06,1.44716731e-10,3.584614e-13,0.229149514,4.67704889e-08,1.67444811e-13,8.21051494e-13,4.88364577e-09,6.80003535e-13,4.05079495e-15,1.88058806e-13,2.05796604e-11,2.27582803e-10
0.00329161452,0.235926706,1364.33188,1.81429353,0.42712228,0.343724772,3.38028373e-06,1.42846198e-10,3.54353688e-13,0.229149516,4.65016162e-08,1.65625037e-13,8.08999758e-13,4.8836409e-09,6.74805746e-13,4.13487768e-15,1.87038903e-13,2.04618011e-11,2.27590412e-10
0.00330413016,0.235926732,1364.33204,1.81429333,0.427122284,0.343724786,3.36093692e-06,1.41009816e-10,3.50304312e-13,0.229149518,4.62354977e-08,1.63722977e-13,7.97071487e-13,4.88363587e-09,6.69567454e-13,4.09529755e-15,1.85967058e-13,2.03451253e-11,2.27597817e-10
0.00331664581,0.235926757,1364.3322,1.81429314,0.427122287,0.343724799,3.34178754e-06,1.39207015e-10,3.46325277e-13,0.22914952,4.59720946e-08,1.61958021e-13,7.85506231e-13,4.88363091e-09,6.64515599e-13,4.17691972e-15,1.84962043e-13,2.02296515e-11,2.27605358e-10
0.00332916145,0.235926782,1364.33235,1.81429295,0.427122291,0.343724813,3.32283281e-06,1.3743635e-10,3.42399208e-13,0.229149522,4.57113684e-08,1.59978721e-13,7.7369245e-13,4.88362536e-09,6.58999699e-13,3.9540448e-15,1.83855481e-13,2.01153195e-11,2.27611684e-10
0.0033416771,0.235926807,1364.33251,1.81429276,0.427122294,0.343724826,3.30406998e-06,1.35697853e-10,3.38540462e-13,0.229149525,4.54532816e-08,1.58155738e-13,7.62317172e-13,4.88361998e-09,6.5376038e-13,3.88847487e-15,1.82819766e-13,2.00021555e-11,2.27618435e-10
0.00335419274,0.235926831,1364.33266,1.81429257,0.427122298,0.34372484,3.28549639e-06,1.339908e-10,3.34744385e-13,0.229149527,4.51977974e-08,1.56442138e-13,7.51358026e-13,4.88361476e-09,6.48799968e-13,3.93210848e-15,1.81826783e-13,1.98901344e-11,2.27625661e-10
0.00336670839,0.235926856,1364.33281,1.81429238,0.427122301,0.343724853,3.26710938e-06,1.32314158e-10,3.31006151e-13,0.229149529,4.49448794e-08,1.54711589e-13,7.40526692e-13,4.8836094e-09,6.43810823e-13,3.91845042e-15,1.80824787e-13,1.977923e-11,2.27632642e-10
0.00337922403,0.23592688,1364.33296,1.8142922,0.427122305,0.343724866,3.24890637e-06,1.30667101e-10,3.27322149e-13,0.229149531,4.46944921e-08,1.52906271e-13,7.29700086e-13,4.88360377e-09,6.38661133e-13,3.77609699e-15,1.79787243e-13,1.96694205e-11,2.27639102e-10
0.00339173967,0.235926903,1364.33311,1.81429202,0.427122308,0.343724879,3.23088482e-06,1.29049406e-10,3.23700153e-13,0.229149533,4.44466004e-08,1.51237073e-13,7.19269186e-13,4.88359829e-09,6.33775665e-13,3.76763942e-15,1.78812108e-13,1.95607147e-11,2.27645975e-10
0.00340425532,0.235926927,1364.33326,1.81429183,0.427122311,0.343724891,3.21304222e-06,1.2746015e-10,3.20129062e-13,0.229149535,4.420117e-08,1.49517266e-13,7.08969696e-13,4.88359272e-09,6.28892053e-13,3.67733351e-15,1.77803886e-13,1.94530709e-11,2.2765276e-10
0.00341677096,0.23592695,1364.3334,1.81429166,0.427122315,0.343724904,3.19537613e-06,1.25899154e-10,3.16624322e-13,0.229149537,4.39581672e-08,1.48060638e-13,6.99241209e-13,4.88358748e-09,6.24460927e-13,3.86954266e-15,1.76921765e-13,1.93465188e-11,2.27660289e-10
0.00342928661,0.235926973,1364.33355,1.81429148,0.427122318,0.343724916,3.17788413e-06,1.24364556e-10,3.13154608e-13,0.229149539,4.37175586e-08,1.46201619e-13,6.88948652e-13,4.8835814e-09,6.19283423e-13,3.53894972e-15,1.75847597e-13,1.92409621e-11,2.2766607e-10
0.00344180225,0.235926996,1364.33369,1.81429131,0.427122321,0.343724929,3.16056384e-06,1.22857227e-10,3.09753164e-13,0.229149541,4.34793119e-08,1.44715601e-13,6.79432051e-13,4.88357588e-09,6.14773159e-13,3.63341516e-15,1.74948515e-13,1.91364795e-11,2.27673104e-10
0.0034543179,0.235927018,1364.33383,1.81429113,0.427122325,0.343724941,3.14341294e-06,1.21375842e-10,3.06399245e-13,0.229149543,4.32433948e-08,1.43180964e-13,6.70004194e-13,4.88357022e-09,6.10221339e-13,3.64481145e-15,1.74019885e-13,1.90330038e-11,2.2767991e-10
0.00346683354,0.23592704,1364.33397,1.81429096,0.427122328,0.343724953,3.12642915e-06,1.19919652e-10,3.03091172e-13,0.229149545,4.3009776e-08,1.41544487e-13,6.60514979e-13,4.88356424e-09,6.05458543e-13,3.50016491e-15,1.73043823e-13,1.89305191e-11,2.27686095e-10
0.00347934919,0.235927062,1364.3341,1.81429079,0.427122331,0.343724965,3.1096102e-06,1.18488645e-10,2.9984016e-13,0.229149546,4.27784245e-08,1.40092857e-13,6.51458739e-13,4.88355848e-09,6.01007227e-13,3.55092396e-15,1.7215393e-13,1.88290451e-11,2.27692767e-10
0.00349186483,0.235927084,1364.33424,1.81429062,0.427122334,0.343724977,3.09295389e-06,1.17081772e-10,2.96631998e-13,0.229149548,4.25493099e-08,1.38537771e-13,6.42361323e-13,4.88355245e-09,5.96377143e-13,3.45041035e-15,1.7121143e-13,1.87285326e-11,2.27698917e-10
0.00350438048,0.235927106,1364.33437,1.81429046,0.427122337,0.343724989,3.07645805e-06,1.15698854e-10,2.93474847e-13,0.22914955,4.23224023e-08,1.37073534e-13,6.33536774e-13,4.88354647e-09,5.919e-13,3.43311436e-15,1.70310521e-13,1.86289932e-11,2.27705241e-10
0.00351689612,0.235927127,1364.33451,1.8142903,0.42712234,0.343725,3.06012054e-06,1.14339286e-10,2.90366002e-13,0.229149552,4.20976723e-08,1.35653839e-13,6.24894421e-13,4.88354047e-09,5.87487541e-13,3.44031239e-15,1.69430139e-13,1.85304092e-11,2.27711543e-10
0.00352941176,0.235927148,1364.33464,1.81429013,0.427122343,0.343725012,3.04393926e-06,1.13002271e-10,2.87296508e-13,0.229149554,4.18750911e-08,1.34099506e-13,6.1614613e-13,4.88353414e-09,5.82847244e-13,3.25792185e-15,1.6848509e-13,1.84327461e-11,2.27717253e-10
0.00354192741,0.235927169,1364.33477,1.81428997,0.427122346,0.343725023,3.02791214e-06,1.11688018e-10,2.84279664e-13,0.229149556,4.16546303e-08,1.32750549e-13,6.07911323e-13,4.88352817e-09,5.78644837e-13,3.30687853e-15,1.67632689e-13,1.83360301e-11,2.2772381e-10
0.00355444305,0.23592719,1364.3349,1.81428981,0.427122349,0.343725034,3.01203716e-06,1.10395693e-10,2.81307372e-13,0.229149557,4.14362619e-08,1.31433145e-13,5.99864208e-13,4.88352221e-09,5.74540739e-13,3.37076964e-15,1.66792088e-13,1.82402294e-11,2.27730448e-10
0.0035669587,0.23592721,1364.33503,1.81428966,0.427122352,0.343725046,2.99631232e-06,1.09124418e-10,2.78372309e-13,0.229149559,4.12199586e-08,1.29969945e-13,5.91639166e-13,4.88351585e-09,5.70138217e-13,3.22582559e-15,1.65885156e-13,1.8145314e-11,2.27736291e-10
0.00357947434,0.23592723,1364.33515,1.8142895,0.427122355,0.343725057,2.98073565e-06,1.07874253e-10,2.75483488e-13,0.229149561,4.10056932e-08,1.28610496e-13,5.83694043e-13,4.8835096e-09,5.65923002e-13,3.18392658e-15,1.65025158e-13,1.80512992e-11,2.27742408e-10
0.00359198999,0.23592725,1364.33528,1.81428935,0.427122358,0.343725068,2.96530524e-06,1.06644794e-10,2.72640979e-13,0.229149563,4.07934393e-08,1.27366842e-13,5.76054059e-13,4.88350349e-09,5.61931802e-13,3.258294e-15,1.64218706e-13,1.79581756e-11,2.27748867e-10
0.00360450563,0.23592727,1364.3354,1.81428919,0.427122361,0.343725078,2.95001917e-06,1.05435004e-10,2.6982893e-13,0.229149564,4.05831709e-08,1.25898521e-13,5.68149073e-13,4.88349692e-09,5.57571881e-13,3.03749607e-15,1.63304905e-13,1.78658909e-11,2.27754456e-10
0.00361702128,0.23592729,1364.33553,1.81428904,0.427122364,0.343725089,2.93487559e-06,1.04245421e-10,2.67068133e-13,0.229149566,4.03748621e-08,1.24702727e-13,5.60850825e-13,4.88349083e-09,5.53763771e-13,3.13101211e-15,1.62517225e-13,1.77744925e-11,2.27761127e-10
0.00362953692,0.235927309,1364.33565,1.81428889,0.427122367,0.3437251,2.91987266e-06,1.03075052e-10,2.64344339e-13,0.229149568,4.01684879e-08,1.23481744e-13,5.53633605e-13,4.88348465e-09,5.49953789e-13,3.17529714e-15,1.61712935e-13,1.76839328e-11,2.27767668e-10
0.00364205257,0.235927329,1364.33577,1.81428874,0.42712237,0.34372511,2.90500857e-06,1.01923278e-10,2.61657122e-13,0.22914957,3.99640233e-08,1.22189916e-13,5.46320596e-13,4.88347817e-09,5.45932786e-13,3.10026866e-15,1.60880188e-13,1.75942014e-11,2.27773557e-10
0.00365456821,0.235927348,1364.33589,1.8142886,0.427122373,0.343725121,2.89028155e-06,1.00789838e-10,2.59006223e-13,0.229149571,3.97614439e-08,1.20868455e-13,5.39020991e-13,4.88347152e-09,5.41817948e-13,2.96548555e-15,1.60033084e-13,1.75052891e-11,2.27779105e-10
0.00366708385,0.235927367,1364.33601,1.81428845,0.427122375,0.343725131,2.87568985e-06,9.96748015e-11,2.56399636e-13,0.229149573,3.95607258e-08,1.19718786e-13,5.32125163e-13,4.88346513e-09,5.38034791e-13,3.02120194e-15,1.59265633e-13,1.7417209e-11,2.2778525e-10
0.0036795995,0.235927385,1364.33612,1.81428831,0.427122378,0.343725142,2.86123175e-06,9.85772772e-11,2.53821712e-13,0.229149575,3.93618453e-08,1.18428923e-13,5.25138256e-13,4.88345848e-09,5.34076402e-13,2.89566674e-15,1.5842548e-13,1.73299104e-11,2.27790966e-10
0.00369211514,0.235927404,1364.33624,1.81428817,0.427122381,0.343725152,2.84690556e-06,9.74975829e-11,2.51292677e-13,0.229149576,3.91647791e-08,1.17423814e-13,5.1870127e-13,4.88345224e-09,5.30603862e-13,3.09085582e-15,1.57722201e-13,1.72434395e-11,2.27797544e-10
0.00370463079,0.235927422,1364.33635,1.81428803,0.427122384,0.343725162,2.83270963e-06,9.64342087e-11,2.48784725e-13,0.229149578,3.89695043e-08,1.16095014e-13,5.11752044e-13,4.88344529e-09,5.26500322e-13,2.86579158e-15,1.56866994e-13,1.71577126e-11,2.27802635e-10
0.00371714643,0.23592744,1364.33647,1.81428789,0.427122386,0.343725172,2.8186423e-06,9.53877504e-11,2.46318913e-13,0.229149579,3.87759985e-08,1.14923845e-13,5.0513671e-13,4.88343854e-09,5.2265928e-13,2.80954004e-15,1.560895e-13,1.70727788e-11,2.27808173e-10
0.00372966208,0.235927458,1364.33658,1.81428775,0.427122389,0.343725182,2.80470198e-06,9.43578235e-11,2.43886472e-13,0.229149581,3.85842396e-08,1.1379656e-13,4.98774414e-13,4.88343192e-09,5.19025106e-13,2.80320546e-15,1.55322762e-13,1.69886069e-11,2.27814139e-10
0.00374217772,0.235927476,1364.33669,1.81428761,0.427122391,0.343725192,2.79088708e-06,9.33441978e-11,2.41495042e-13,0.229149582,3.83942057e-08,1.12834389e-13,4.92772876e-13,4.88342553e-09,5.15701632e-13,2.9750096e-15,1.54635774e-13,1.69052091e-11,2.27820627e-10
0.00375469337,0.235927494,1364.3368,1.81428748,0.427122394,0.343725201,2.77719603e-06,9.23455708e-11,2.39122485e-13,0.229149584,3.82058753e-08,1.11541274e-13,4.86239e-13,4.88341844e-09,5.11741013e-13,2.71800818e-15,1.53795821e-13,1.68225175e-11,2.27825627e-10
