grid,velocity,T,D,X_N2,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_H2O2,X_HO2,X_NO,X_N2O,X_N,X_NH,X_NNH,X_NH2
0.000705664063,6.33433185,1039.61093,1.58492784,0.265631594,0.63786628,0.00213695869,0.0527146467,4.02932477e-05,0.0409552111,0.00014260914,4.9191908e-05,0.000463214992,1.09643786e-10,4.62121822e-10,4.56010228e-12,1.0925545e-12,1.28646296e-10,2.45991114e-12
0.000705761719,6.35089377,1042.5159,1.58079465,0.265674608,0.637560163,0.00217521898,0.0525282703,4.11320906e-05,0.0413694071,0.00014318386,4.86563057e-05,0.000459360291,1.1195058e-10,4.73836206e-10,4.69133134e-12,1.11963748e-12,1.3265211e-10,2.49458617e-12
0.000705859375,6.36743629,1045.41774,1.57668776,0.265717453,0.637253424,0.0022138762,0.0523410606,4.19789326e-05,0.0417847999,0.000143755844,4.81189338e-05,0.000455531915,1.14299812e-10,4.85791591e-10,4.8284612e-12,1.14987962e-12,1.36756701e-10,2.5322164e-12
0.000705957031,6.38395849,1048.31628,1.57260717,0.265760129,0.636946077,0.00225292943,0.0521530264,4.28336085e-05,0.0422013682,0.000144325339,4.75800139e-05,0.000451730138,1.1668904e-10,4.97987872e-10,4.96863966e-12,1.18037224e-12,1.40958645e-10,2.56988686e-12
0.000706054688,6.4004595,1051.21138,1.56855283,0.265802635,0.636638136,0.0022923776,0.0519641771,4.36959477e-05,0.0426190904,0.000144892579,4.70397642e-05,0.000447955196,1.19117978e-10,5.10427047e-10,5.11118989e-12,1.21038111e-12,1.45258607e-10,2.60685603e-12
0.000706152344,6.41693844,1054.10285,1.56452473,0.265844968,0.636329615,0.00233221957,0.0517745219,4.4565774e-05,0.0430379452,0.000145457791,4.64983998e-05,0.00044420729,1.21589908e-10,5.23114639e-10,5.25900867e-12,1.24274827e-12,1.49660682e-10,2.64596239e-12
0.00070625,6.43339445,1056.99056,1.56052282,0.265887129,0.636020528,0.00237245408,0.0515840701,4.54429063e-05,0.0434579109,0.000146021192,4.59561325e-05,0.000440486593,1.24101382e-10,5.36049406e-10,5.40824838e-12,1.2735647e-12,1.54162418e-10,2.68328875e-12
0.000706347656,6.44982669,1059.87434,1.55654708,0.265929116,0.635710889,0.00241307978,0.0513928313,4.63271579e-05,0.043878966,0.000146582988,4.54131709e-05,0.000436793244,1.26657926e-10,5.49239025e-10,5.56406107e-12,1.30792647e-12,1.58770075e-10,2.7239281e-12
0.000706445313,6.46623432,1062.75404,1.55259745,0.265970929,0.635400713,0.00245409519,0.0512008151,4.72183372e-05,0.0443010888,0.000147143376,4.48697202e-05,0.000433127356,1.29255204e-10,5.6268128e-10,5.72170561e-12,1.34102893e-12,1.63480355e-10,2.76306652e-12
0.000706542969,6.4826165,1065.6295,1.54867389,0.266012565,0.635090013,0.00249549875,0.051008031,4.81162474e-05,0.0447242574,0.000147702545,4.43259819e-05,0.000429489017,1.31894831e-10,5.76379839e-10,5.88242373e-12,1.37406088e-12,1.68295695e-10,2.80189067e-12
